aggregation_level,service_mode,reporting_group,measure_group,measure,category,weighted_percent,ObjectId
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Roxbury Crossing,Other Demographics,Gender,Prefer not to say,0.00128819790694456,10243
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,State,Fares,Reduced Fares,Full Fare - Subsidized by Employer,0.0784909029318931,10244
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Ruggles,Trip Purpose and Frequency,Frequency,6 to 7 days per week,0.08226508243128,10245
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Stony Brook,Income,Household Income,80% to 100% of Area Median Income,0.061534612176814,10246
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,State,Fares,Reduced Fares,Student (S-Card or M7),0.0204529697249827,10247
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Roxbury Crossing,Race and Ethnicity,Hispanic or Latine,Yes,0.227791249946191,10248
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Ruggles,Trip Purpose and Frequency,Frequency,5 days per week,0.477831693607932,10249
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Stony Brook,Income,Household Income,100% to 140%  of Area Median Income,0.0392104531554073,10250
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Roxbury Crossing,Race and Ethnicity,Hispanic or Latine,No,0.76337331936692,10251
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Ruggles,Trip Purpose and Frequency,Frequency,3 to 4 days per week,0.229586985366438,10252
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,State,Fares,Reduced Fares,Senior CharlieCard,0.00849555673043743,10253
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Stony Brook,Income,Household Income,130% to 200% of Area Median Income,0.0367028078954684,10254
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Roxbury Crossing,Race and Ethnicity,Hispanic or Latine,Prefer not to say,0.00883901795066795,10255
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Ruggles,Trip Purpose and Frequency,Frequency,1 to 2 days per week,0.0743993046946732,10256
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,State,Fares,Reduced Fares,Youth Pass,0.00438786719895147,10257
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Stony Brook,Income,Household Income,200% or more of Area Median Income,0.0195551848762858,10258
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Roxbury Crossing,Race and Ethnicity,Race,American Indian or Alaska Native,0.0206421099042046,10259
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Ruggles,Trip Purpose and Frequency,Frequency,1 to 3 days per month,0.070565861925222,10260
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,State,Fares,Reduced Fares,Transportation Access Pass (TAP),0.0278610572037319,10261
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Stony Brook,Income,Household Income,Prefer not to say,0.187339449541284,10262
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Roxbury Crossing,Race and Ethnicity,Race,Asian,0.0931026566923797,10263
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Ruggles,Trip Purpose and Frequency,Frequency,Less than once per month,0.0653483474238011,10264
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,State,Fares,Reduced Fares,Blind Access CharlieCard,0.000517616368707479,10265
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Stony Brook,Income,Title VI Low-Income,Yes,0.806810484615858,10266
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Roxbury Crossing,Race and Ethnicity,Race,Black or African American,0.446230309832057,10267
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Ruggles,Trip Purpose and Frequency,Trip Purpose,Home-based Work,0.480037000142308,10268
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,State,Fares,Reduced Fares,Other Reduced or Free Fare,0.00390032639906797,10269
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Stony Brook,Income,Title VI Low-Income,No,0.193196357341763,10270
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Roxbury Crossing,Race and Ethnicity,Race,Middle Eastern or North African,0.0519423259813656,10271
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Ruggles,Trip Purpose and Frequency,Trip Purpose,Home-based School,0.275864522555856,10272
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,State,Income,Household Income,Less than 40% of Area Median Income,0.149512668446029,10273
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Stony Brook,Other Demographics,Ability to Understand English,Always,0.919374234617888,10274
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Roxbury Crossing,Race and Ethnicity,Race,Native Hawaiian or other Pacific Islander,0,10275
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Roxbury Crossing,Race and Ethnicity,Race,White,0.318289310192793,10276
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Roxbury Crossing,Race and Ethnicity,Race,Other,0.0928293719187142,10277
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Roxbury Crossing,Race and Ethnicity,Race,Prefer not to say,0.0314678307383426,10278
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Roxbury Crossing,Race and Ethnicity,Title VI Minority,Yes,0.753031876708772,10279
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Roxbury Crossing,Trip Purpose and Frequency,Trip Purpose,Home-based Other,0.157475517348341,10280
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Ruggles,Trip Purpose and Frequency,Trip Purpose,Home-based Social Activity,0.0587476874911057,10281
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Roxbury Crossing,Race and Ethnicity,Title VI Minority,No,0.246968123291228,10282
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Roxbury Crossing,Trip Purpose and Frequency,Trip Purpose,Non-home Based,0.0730048300615944,10283
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,State,Income,Household Income,30% to 60% of Area Median Income,0.328853670071374,10284
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Stony Brook,Other Demographics,Ability to Understand English,Often,0.0562659282223276,10285
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Ruggles,Trip Purpose and Frequency,Trip Purpose,Home-based Other,0.0879578767610645,10286
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Roxbury Crossing,Trip Purpose and Frequency,Frequency,6 to 7 days per week,0.0482800454234467,10287
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Roxbury Crossing,Vehicles,Cars per Capita,0,0.481449970766718,10288
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,State,Income,Household Income,60% to 80% of Area Median Income,0.173679475541011,10289
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Stony Brook,Other Demographics,Ability to Understand English,Sometimes,0.0220926512284728,10290
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Ruggles,Trip Purpose and Frequency,Trip Purpose,Non-home Based,0.0973900668848726,10291
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Roxbury Crossing,Trip Purpose and Frequency,Frequency,5 days per week,0.45590610606798,10292
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Roxbury Crossing,Vehicles,Cars per Capita,Strictly between 0 and 0.5,0.305868833289651,10293
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,State,Income,Household Income,80% to 100% of Area Median Income,0.103933714211164,10294
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Stony Brook,Other Demographics,Ability to Understand English,Prefer not to say,0.00226718593131144,10295
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Ruggles,Vehicles,Cars per Capita,0,0.474512504974439,10296
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Roxbury Crossing,Trip Purpose and Frequency,Frequency,3 to 4 days per week,0.199337692291415,10297
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Roxbury Crossing,Vehicles,Cars per Capita,0.5,0.150952601762061,10298
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,State,Income,Household Income,100% to 140%  of Area Median Income,0.0817945107930485,10299
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Stony Brook,Other Demographics,Age,Under 18,0.0818819617986253,10300
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Roxbury Crossing,Vehicles,Cars per Capita,Strictly between 0.5 and 1,0.0160601600774178,10301
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Roxbury Crossing,Vehicles,Cars per Capita,1 or more,0.0389145380133465,10302
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Roxbury Crossing,Vehicles,Usable Cars,0,0.48364561683565,10303
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Roxbury Crossing,Vehicles,Usable Cars,1,0.414071328660276,10304
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Roxbury Crossing,Vehicles,Usable Cars,2,0.0880860748690148,10305
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Roxbury Crossing,Vehicles,Usable Cars,3 or more,0.014196979635059,10306
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Ruggles,Access Mode,Access to First MBTA Service,Walked,0.906147737330594,10307
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Ruggles,Access Mode,Access to First MBTA Service,Carpooled or Dropped off by Personal Vehicle,0.0191418123550222,10308
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Ruggles,Access Mode,Access to First MBTA Service,Drove Alone,0.00518333861140659,10309
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Ruggles,Access Mode,Access to First MBTA Service,Private Shuttle or Other Transit,0.0403298931122497,10310
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Ruggles,Access Mode,Access to First MBTA Service,Taxi or Rideshare Company,0.0194016559616514,10311
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Ruggles,Access Mode,Access to First MBTA Service,"Bike, Scooter or Other Micromobility",0.00621459292521647,10312
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Ruggles,Access Mode,Access to First MBTA Service,The RIDE,0.00358096970385949,10313
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Ruggles,Alternative Modes,Alternative Mode,Different MBTA Service,0.371677420294499,10314
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Ruggles,Alternative Modes,Alternative Mode,Drive Alone,0.19575001092355,10315
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Ruggles,Alternative Modes,Alternative Mode,Taxi or Rideshare Company,0.259266811343014,10316
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Ruggles,Alternative Modes,Alternative Mode,Walk,0.289211902299771,10317
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Ruggles,Alternative Modes,Alternative Mode,Drive or Ride in a Carpool,0.12752880175942,10318
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Ruggles,Alternative Modes,Alternative Mode,"Bike, Scooter, or Other Micromobility",0.152521883511266,10319
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Ruggles,Alternative Modes,Alternative Mode,Private Shuttle or Other Transit,0.0323337071614792,10320
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Ruggles,Alternative Modes,Alternative Mode,Other,0.00378683056846153,10321
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Ruggles,Alternative Modes,Used Alternative Mode,No,0.805927057647264,10322
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Ruggles,Alternative Modes,Used Alternative Mode,Yes,0.194072942352736,10323
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Ruggles,Fares,Fare Product,Monthly Pass,0.469599092796534,10324
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Ruggles,Fares,Fare Product,Pay-as-you-go,0.258671465968586,10325
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Ruggles,Fares,Fare Product,7-day Pass,0.165358706445207,10326
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Ruggles,Fares,Fare Product,Student Pass (M7),0.054782000361076,10327
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Ruggles,Fares,Fare Product,Semester Pass,0.0359383462718902,10328
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Ruggles,Fares,Fare Product,1-day Pass,0.0100226800866582,10329
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Ruggles,Fares,Fare Product,Other,0.00562488716374797,10330
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Ruggles,Fares,Reduced Fares,Full Fare,0.738462623214361,10331
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Ruggles,Fares,Reduced Fares,Full Fare - Subsidized by Employer,0.104096569035297,10332
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Ruggles,Fares,Reduced Fares,Student (S-Card or M7),0.0767447435590089,10333
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Ruggles,Fares,Reduced Fares,Senior CharlieCard,0.0132641405666098,10334
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Ruggles,Fares,Reduced Fares,Youth Pass,0.0203883632056182,10335
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Ruggles,Fares,Reduced Fares,Transportation Access Pass (TAP),0.0395978170434194,10336
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Ruggles,Fares,Reduced Fares,Blind Access CharlieCard,0.00249883660259755,10337
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Ruggles,Fares,Reduced Fares,Other Reduced or Free Fare,0.00494690677308815,10338
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Ruggles,Income,Household Income,Less than 40% of Area Median Income,0.241207778398139,10339
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,State,Other Demographics,Ability to Understand English,Always,0.858800559886105,10340
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,State,Income,Household Income,130% to 200% of Area Median Income,0.0331238686460717,10341
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,State,Income,Household Income,200% or more of Area Median Income,0.0190284897342371,10342
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,State,Other Demographics,Ability to Understand English,Often,0.0489594029302127,10343
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,State,Income,Household Income,Prefer not to say,0.110072243573366,10344
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,State,Income,Title VI Low-Income,Yes,0.732695220875684,10345
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Stony Brook,Other Demographics,Age,18 to 25,0.214651698173049,10346
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,State,Income,Title VI Low-Income,No,0.267304779124316,10347
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,State,Other Demographics,Ability to Understand English,Sometimes,0.0742182037564575,10348
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Stony Brook,Other Demographics,Age,26 to 34,0.307453806740197,10349
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,State,Other Demographics,Ability to Understand English,Never,0.0151185229874265,10350
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Stony Brook,Other Demographics,Age,35 to 44,0.246209117803066,10351
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,State,Other Demographics,Ability to Understand English,Prefer not to say,0.00290197864601854,10352
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Stony Brook,Other Demographics,Age,45 to 64,0.12887085573048,10353
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,State,Other Demographics,Age,Under 18,0.0286815734705667,10354
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Stony Brook,Other Demographics,Age,65 or older,0.0209270914787858,10355
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,State,Other Demographics,Age,18 to 25,0.215467237827444,10356
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Stony Brook,Other Demographics,Gender,Female,0.616354741956548,10357
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,State,Other Demographics,Age,26 to 34,0.35409814012255,10358
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,State,Other Demographics,Age,35 to 44,0.246168008841738,10359
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,State,Other Demographics,Age,45 to 64,0.131304551964992,10360
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,State,Other Demographics,Age,65 or older,0.0242804877727104,10361
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,State,Other Demographics,Gender,Female,0.583789004359359,10362
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,State,Other Demographics,Gender,Male,0.401960719459678,10363
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,State,Other Demographics,Gender,Non-Binary,0.004602795546706,10364
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,State,Other Demographics,Gender,Other,0.00193558203070735,10365
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,State,Other Demographics,Gender,Prefer not to say,0.00771189860354967,10366
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,State,Race and Ethnicity,Hispanic or Latine,Yes,0.310440354820957,10367
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,State,Race and Ethnicity,Hispanic or Latine,No,0.677994784553003,10368
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,State,Race and Ethnicity,Hispanic or Latine,Prefer not to say,0.0115648606260402,10369
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,State,Race and Ethnicity,Race,American Indian or Alaska Native,0.0201332703200884,10370
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,State,Race and Ethnicity,Race,Asian,0.106364472378521,10371
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,State,Race and Ethnicity,Race,Black or African American,0.211624866534447,10372
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,State,Race and Ethnicity,Race,Middle Eastern or North African,0.0290951540391086,10373
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,State,Race and Ethnicity,Race,Native Hawaiian or other Pacific Islander,0.00437995909524829,10374
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,State,Race and Ethnicity,Race,White,0.525646256030354,10375
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,State,Race and Ethnicity,Race,Other,0.109869247516834,10376
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,State,Race and Ethnicity,Race,Prefer not to say,0.0577500232260358,10377
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,State,Race and Ethnicity,Title VI Minority,Yes,0.61540058567407,10378
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,State,Race and Ethnicity,Title VI Minority,No,0.38459941432593,10379
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,State,Trip Purpose and Frequency,Frequency,6 to 7 days per week,0.050516403682699,10380
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,State,Trip Purpose and Frequency,Frequency,5 days per week,0.427640822077197,10381
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,State,Trip Purpose and Frequency,Frequency,3 to 4 days per week,0.241403056075543,10382
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,State,Trip Purpose and Frequency,Frequency,1 to 2 days per week,0.0877906048697217,10383
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,State,Trip Purpose and Frequency,Frequency,1 to 3 days per month,0.087397481105654,10384
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,State,Trip Purpose and Frequency,Frequency,Less than once per month,0.105251632189185,10385
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,State,Trip Purpose and Frequency,Trip Purpose,Home-based Work,0.609154737559646,10386
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,State,Trip Purpose and Frequency,Trip Purpose,Home-based School,0.0522208588957055,10387
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,State,Trip Purpose and Frequency,Trip Purpose,Home-based Social Activity,0.119592365371506,10388
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,State,Trip Purpose and Frequency,Trip Purpose,Home-based Other,0.136453987730061,10389
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,State,Trip Purpose and Frequency,Trip Purpose,Non-home Based,0.0825780504430811,10390
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,State,Vehicles,Cars per Capita,0,0.41405016146053,10391
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,State,Vehicles,Cars per Capita,Strictly between 0 and 0.5,0.280375527104206,10392
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,State,Vehicles,Cars per Capita,0.5,0.166565648858259,10393
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,State,Vehicles,Cars per Capita,Strictly between 0.5 and 1,0.0235143543666327,10394
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,State,Vehicles,Cars per Capita,1 or more,0.103023767738703,10395
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,State,Vehicles,Usable Cars,0,0.41724487010328,10396
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,State,Vehicles,Usable Cars,1,0.425477160016379,10397
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,State,Vehicles,Usable Cars,2,0.136509565949315,10398
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,State,Vehicles,Usable Cars,3 or more,0.0207669821192957,10399
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Stony Brook,Access Mode,Access to First MBTA Service,Walked,0.874585626425041,10400
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Sullivan Square,Alternative Modes,Used Alternative Mode,No,0.870327943504718,10401
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Sullivan Square,Alternative Modes,Used Alternative Mode,Yes,0.129672056495282,10402
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Sullivan Square,Fares,Fare Product,Monthly Pass,0.420120262770678,10403
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Sullivan Square,Fares,Fare Product,Pay-as-you-go,0.349705136077673,10404
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Sullivan Square,Fares,Fare Product,7-day Pass,0.191864304665686,10405
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Sullivan Square,Fares,Fare Product,Student Pass (M7),0.0161254069585568,10406
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Sullivan Square,Fares,Fare Product,Semester Pass,0.00506076861581954,10407
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Sullivan Square,Fares,Fare Product,1-day Pass,0.00958162922454843,10408
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Sullivan Square,Fares,Fare Product,Other,0.00754249168703873,10409
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Sullivan Square,Fares,Reduced Fares,Full Fare,0.869062357153741,10410
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Sullivan Square,Fares,Reduced Fares,Full Fare - Subsidized by Employer,0.0704041596830718,10411
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Sullivan Square,Fares,Reduced Fares,Student (S-Card or M7),0.0157130885265884,10412
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Sullivan Square,Fares,Reduced Fares,Senior CharlieCard,0.00444013789425568,10413
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Sullivan Square,Fares,Reduced Fares,Youth Pass,0.0117991010208746,10414
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Sullivan Square,Fares,Reduced Fares,Transportation Access Pass (TAP),0.0264932195642237,10415
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Sullivan Square,Fares,Reduced Fares,Other Reduced or Free Fare,0.00208793615724516,10416
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Sullivan Square,Income,Household Income,Less than 40% of Area Median Income,0.16209656816827,10417
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Sullivan Square,Income,Household Income,30% to 60% of Area Median Income,0.337392489142468,10418
Reporting Group,Rapid Transit or Bus Rapid Transit - Red Line,Alewife,Other Demographics,Age,Under 18,0.0487641347653983,10419
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Wellington,Income,Household Income,100% to 140%  of Area Median Income,0.0507407016432668,10420
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Wellington,Vehicles,Usable Cars,1,0.368340160598107,10421
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Sullivan Square,Race and Ethnicity,Race,White,0.534384871310817,10422
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Tufts Medical Center,Fares,Reduced Fares,Full Fare - Subsidized by Employer,0.172909954286727,10423
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Sullivan Square,Income,Household Income,60% to 80% of Area Median Income,0.221758589041226,10424
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Sullivan Square,Income,Household Income,80% to 100% of Area Median Income,0.100885160899638,10425
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Sullivan Square,Income,Household Income,100% to 140%  of Area Median Income,0.0562510053270506,10426
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Sullivan Square,Income,Household Income,130% to 200% of Area Median Income,0.0247570656750594,10427
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Sullivan Square,Income,Household Income,200% or more of Area Median Income,0.0132821444453906,10428
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Sullivan Square,Income,Household Income,Prefer not to say,0.0835769773008979,10429
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Sullivan Square,Income,Title VI Low-Income,Yes,0.787024800214756,10430
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Sullivan Square,Income,Title VI Low-Income,No,0.212975199785244,10431
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Sullivan Square,Other Demographics,Ability to Understand English,Always,0.797186804196552,10432
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Sullivan Square,Other Demographics,Ability to Understand English,Often,0.0767725411264869,10433
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Sullivan Square,Other Demographics,Ability to Understand English,Sometimes,0.10041417010259,10434
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Sullivan Square,Other Demographics,Ability to Understand English,Never,0.0193930153535786,10435
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Sullivan Square,Other Demographics,Ability to Understand English,Prefer not to say,0.00623346922079311,10436
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Sullivan Square,Other Demographics,Age,Under 18,0.0218380740981193,10437
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Sullivan Square,Other Demographics,Age,18 to 25,0.242196197482209,10438
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Sullivan Square,Other Demographics,Age,26 to 34,0.370479166619042,10439
